"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"702","1999","8","Orissa","Bolangir","0.0","0.0","1.8","0.0","78.0","175.2","217.2","285.2","159.5","31.9","0.7","0.0","949.5"
"702","2000","8","Orissa","Bolangir","0.6","22.9","0.0","3.5","26.9","191.0","255.7","186.1","122.3","4.5","0.0","0.0","813.5"
"702","2001","8","Orissa","Bolangir","0.0","0.0","6.1","7.2","33.7","455.9","698.0","304.7","60.4","38.4","0.0","0.0","1604.4"
"702","2002","8","Orissa","Bolangir","6.2","0.0","3.8","7.2","35.9","148.9","120.4","337.6","156.7","14.3","0.0","0.0","831.0"
"702","2003","8","Orissa","Bolangir","0.0","15.5","1.9","11.5","1.4","90.0","409.5","607.4","379.7","115.6","1.2","36.1","1669.8"
"702","2004","8","Orissa","Bolangir","0.0","15.5","1.9","11.5","12.2","311.6","335.4","248.4","99.1","86.0","0.0","0.0","1121.6"
"702","2005","8","Orissa","Bolangir","53.9","9.0","3.9","0.0","2.8","115.2","423.3","173.9","241.6","118.0","1.1","4.0","1146.7"
"702","2006","8","Orissa","Bolangir","0.0","0.0","34.0","11.0","93.3","143.5","577.3","721.4","114.1","12.2","11.9","0.0","1718.7"
"702","2007","8","Orissa","Bolangir","0.0","11.2","0.0","17.0","23.6","288.6","220.4","355.9","294.7","33.8","0.0","0.0","1245.2"
"702","2008","8","Orissa","Bolangir","8.8","11.9","8.6","22.4","1.9","267.7","335.4","505.1","472.5","6.7","0.0","0.0","1641.0"
"702","2009","8","Orissa","Bolangir","0.0","0.0","0.0","0.0","28.2","88.7","943.7","370.1","129.9","52.1","0.0","0.0","1612.7"
"702","2010","8","Orissa","Bolangir","9.1","0.0","0.5","1.4","44.7","69.3","370.7","252.7","269.1","52.3","17.8","26.9","1114.5"
"702","2011","8","Orissa","Bolangir","1.1","8.4","3.9","38.5","19.1","105.5","198.9","347.5","415.9","5.9","0.0","0.0","1144.7"
"702","2012","8","Orissa","Bolangir","21.0","0.0","0.8","5.7","4.4","223.3","240.3","317.1","261.8","47.8","7.7","0.0","1129.9"
"702","2013","8","Orissa","Bolangir","1.3","4.3","0.9","47.2","20.0","189.3","437.2","247.5","164.4","195.2","0.0","0.0","1307.3"
"702","2014","8","Orissa","Bolangir","0.0","3.8","7.1","8.6","139.3","61.1","480.1","295.7","206.2","25.1","0.0","0.0","1227.0"
"702","2015","8","Orissa","Bolangir","16.5","0.8","5.7","38.7","10.1","174.9","235.6","234.9","212.5","2.6","0.0","9.0","941.3"
"703","1966","8","Orissa","Cuttack","77.4","25.0","0.0","0.0","7.6","240.8","353.9","209.1","277.5","84.2","85.4","0.0","1360.9"
"703","1967","8","Orissa","Cuttack","63.6","0.0","69.4","47.3","10.0","255.7","348.0","375.6","143.1","18.3","1.0","0.2","1332.3"
"703","1968","8","Orissa","Cuttack","19.0","53.5","13.3","2.1","2.4","304.8","371.1","125.3","314.1","346.0","45.0","0.0","1596.6"
"703","1969","8","Orissa","Cuttack","0.0","0.0","23.0","0.0","84.6","85.2","354.5","353.6","192.2","85.8","44.3","0.5","1223.7"
"703","1970","8","Orissa","Cuttack","1.5","31.1","55.4","37.6","40.1","262.2","283.2","266.0","165.8","83.6","3.8","3.7","1234.0"
"703","1971","8","Orissa","Cuttack","1.8","43.7","5.0","42.3","132.0","364.9","292.7","345.3","154.6","285.0","0.0","0.0","1667.3"
"703","1972","8","Orissa","Cuttack","0.0","12.8","0.0","16.8","37.6","175.2","338.5","255.1","409.1","48.8","11.4","0.0","1305.3"
"703","1973","8","Orissa","Cuttack","0.0","0.0","44.7","8.1","85.5","128.3","480.4","322.8","295.0","166.1","25.2","35.8","1591.7"
"703","1974","8","Orissa","Cuttack","0.0","0.0","40.9","14.5","13.4","100.6","246.9","274.6","189.3","100.0","6.8","0.0","987.2"
"703","1975","8","Orissa","Cuttack","0.0","11.9","35.9","9.9","24.7","199.6","335.7","326.2","230.6","174.5","34.5","0.0","1383.4"
"703","1976","8","Orissa","Cuttack","0.0","0.0","30.4","20.0","46.9","89.8","221.2","597.3","94.3","31.0","41.0","0.0","1171.8"
"703","1977","8","Orissa","Cuttack","8.7","0.0","3.7","62.9","109.3","147.5","391.2","415.7","263.5","74.3","72.4","0.0","1549.2"
"703","1978","8","Orissa","Cuttack","0.0","10.6","36.4","18.0","49.2","114.4","157.9","311.1","140.8","159.6","6.2","19.6","1023.8"
"703","1979","8","Orissa","Cuttack","14.0","16.0","0.8","33.8","23.1","103.6","212.2","288.0","263.7","63.8","6.7","3.3","1028.9"
"703","1980","8","Orissa","Cuttack","65.8","39.8","22.0","22.4","89.8","315.1","328.9","284.6","335.4","116.1","0.0","15.2","1635.1"
"703","1981","8","Orissa","Cuttack","8.7","11.6","59.9","68.3","159.8","177.8","236.3","319.5","347.8","27.4","0.0","10.5","1427.5"
"703","1982","8","Orissa","Cuttack","5.8","64.8","74.1","7.6","25.3","219.9","145.0","455.9","221.0","14.8","9.4","0.0","1243.6"
"703","1983","8","Orissa","Cuttack","0.0","90.7","34.9","36.0","73.6","158.5","218.0","429.2","268.4","118.9","0.4","1.6","1430.2"
"703","1984","8","Orissa","Cuttack","0.4","0.7","0.0","18.0","13.9","179.8","360.2","534.8","143.5","50.1","0.0","0.0","1301.4"
"703","1985","8","Orissa","Cuttack","9.7","72.3","0.7","30.1","56.2","160.7","283.8","455.4","319.5","246.4","0.0","0.0","1634.8"
"703","1986","8","Orissa","Cuttack","22.5","17.8","7.0","49.3","63.2","275.1","323.7","317.7","192.4","157.6","142.7","13.7","1582.5"
"703","1987","8","Orissa","Cuttack","6.2","0.3","24.9","18.7","50.0","161.9","406.6","238.9","93.3","77.7","105.5","0.2","1184.3"
"703","1988","8","Orissa","Cuttack","0.0","27.3","25.0","44.2","76.7","312.3","341.7","249.7","364.3","103.1","1.0","0.0","1545.4"
"703","1989","8","Orissa","Cuttack","0.0","0.0","10.9","3.8","170.2","270.3","277.4","362.9","244.1","29.2","0.0","0.3","1369.3"
"703","1990","8","Orissa","Cuttack","0.0","63.5","159.0","84.9","130.3","242.1","225.8","341.7","216.9","213.2","268.4","0.0","1945.8"
"703","1991","8","Orissa","Cuttack","31.8","3.4","26.9","27.3","33.9","148.2","538.9","408.1","207.2","177.8","45.9","0.3","1649.7"
"703","1992","8","Orissa","Cuttack","16.1","58.9","0.1","8.1","141.4","157.2","390.1","323.2","225.2","123.8","6.0","0.0","1450.1"
"703","1993","8","Orissa","Cuttack","0.0","0.0","9.1","39.3","42.7","361.4","278.3","419.0","198.2","93.0","7.6","0.0","1448.6"
"703","1994","8","Orissa","Cuttack","0.0","38.7","0.0","46.7","41.1","279.2","285.1","472.6","236.4","61.8","0.0","0.0","1461.6"
"703","1995","8","Orissa","Cuttack","22.1","24.7","11.0","3.9","477.8","82.9","186.2","223.2","230.3","315.6","146.3","0.0","1724.0"
"703","1996","8","Orissa","Cuttack","8.7","5.5","5.5","11.5","38.7","183.1","168.0","250.0","60.8","56.6","16.8","0.0","805.2"
"703","1997","8","Orissa","Cuttack","16.8","4.6","29.8","125.3","25.9","257.1","297.6","576.4","254.9","25.1","20.8","26.8","1661.1"
"703","1998","8","Orissa","Cuttack","13.2","35.1","63.9","63.5","42.4","179.9","305.7","218.7","282.1","168.1","75.5","0.0","1448.1"
"703","1999","8","Orissa","Cuttack","0.0","0.0","0.0","0.0","139.9","237.8","233.4","400.8","246.1","544.2","9.8","0.0","1812.0"
"703","2000","8","Orissa","Cuttack","0.0","21.4","0.0","21.9","60.4","234.4","229.5","274.1","103.2","32.3","3.0","0.0","980.2"
"703","2001","8","Orissa","Cuttack","0.0","0.0","47.3","12.1","129.7","286.7","752.8","333.8","160.3","126.7","42.9","0.2","1892.5"
"703","2002","8","Orissa","Cuttack","19.6","0.0","5.1","19.4","69.0","170.9","181.8","332.3","181.1","40.3","23.7","0.0","1043.2"
"703","2003","8","Orissa","Cuttack","0.0","19.2","20.5","1.0","25.6","197.0","370.8","436.1","214.3","436.7","36.6","19.1","1776.9"
"703","2004","8","Orissa","Cuttack","2.5","7.0","2.8","62.6","35.6","126.7","309.1","359.7","208.7","284.2","0.0","0.0","1398.9"
"703","2005","8","Orissa","Cuttack","21.5","0.0","58.1","45.4","54.9","162.2","614.2","240.2","524.0","290.6","0.0","0.1","2011.2"
"703","2006","8","Orissa","Cuttack","2.1","0.0","22.2","11.5","169.1","238.4","438.8","685.0","329.1","26.4","4.8","0.0","1927.4"
"703","2007","8","Orissa","Cuttack","0.0","76.2","11.5","8.4","137.5","254.6","232.7","499.6","630.8","57.3","2.4","0.0","1911.0"
"703","2008","8","Orissa","Cuttack","32.8","9.9","25.1","61.9","78.0","413.9","280.2","428.4","495.8","26.7","0.3","0.0","1853.0"
"703","2009","8","Orissa","Cuttack","0.0","0.0","0.4","1.0","118.0","88.3","712.9","417.5","259.7","243.2","0.0","0.0","1841.0"
"703","2010","8","Orissa","Cuttack","3.2","0.0","4.3","0.1","152.5","221.9","278.5","300.5","170.0","207.1","33.5","18.9","1390.5"
"703","2011","8","Orissa","Cuttack","23.1","48.2","3.7","21.9","132.0","274.5","227.0","416.2","338.0","13.4","0.0","4.0","1502.0"
"703","2012","8","Orissa","Cuttack","79.3","0.0","0.0","77.8","31.8","192.9","491.8","445.7","202.3","106.7","175.5","0.0","1803.8"
"703","2013","8","Orissa","Cuttack","0.1","7.0","1.1","40.1","79.4","216.3","339.2","109.1","232.3","634.0","0.0","0.0","1658.6"
"703","2014","8","Orissa","Cuttack","0.0","21.9","32.7","3.2","136.6","57.3","540.3","398.0","315.2","186.5","0.0","0.0","1691.7"
"703","2015","8","Orissa","Cuttack","18.4","0.0","1.6","43.1","9.4","196.1","310.9","297.6","197.9","42.3","5.5","10.9","1133.7"
"704","1967","8","Orissa","Dhenkanal","53.4","0.0","69.0","76.9","18.7","244.2","297.4","214.3","167.3","18.8","0.0","2.4","1162.4"
"704","1970","8","Orissa","Dhenkanal","0.0","37.5","57.9","28.5","17.3","336.2","297.7","290.1","204.2","80.8","0.8","0.0","1350.9"
"704","1971","8","Orissa","Dhenkanal","8.2","29.0","9.9","53.6","43.8","282.5","303.8","400.2","202.4","222.7","1.3","0.0","1557.4"
"704","1973","8","Orissa","Dhenkanal","0.0","5.7","63.7","3.7","76.2","81.5","414.9","430.6","201.6","176.1","15.4","9.0","1478.3"
"704","1974","8","Orissa","Dhenkanal","0.0","0.0","36.4","19.7","71.9","141.2","245.1","0.0","135.5","96.0","0.0","0.0","745.8"
"704","1975","8","Orissa","Dhenkanal","0.0","9.2","30.6","36.8","11.0","298.9","263.8","481.7","212.3","203.9","16.5","0.0","1564.8"
"704","1976","8","Orissa","Dhenkanal","0.0","7.8","0.0","34.9","52.4","96.0","225.8","354.5","89.6","3.5","52.6","0.0","917.1"
"704","1977","8","Orissa","Dhenkanal","0.0","6.6","0.0","36.6","0.0","221.8","396.6","249.3","214.5","33.6","0.0","0.0","1159.0"
"704","1978","8","Orissa","Dhenkanal","0.0","18.0","56.6","14.8","68.6","122.2","348.8","442.2","159.6","160.7","0.0","21.0","1412.5"
"704","1979","8","Orissa","Dhenkanal","2.4","1.6","0.0","77.6","36.3","201.2","268.4","259.6","176.0","21.0","0.0","2.2","1046.4"
"704","1980","8","Orissa","Dhenkanal","2.0","0.0","81.5","6.0","81.0","326.2","309.8","339.6","212.1","56.2","0.0","2.4","1416.8"
"704","1981","8","Orissa","Dhenkanal","6.7","3.9","50.1","58.1","91.2","223.8","184.6","317.2","242.5","21.5","0.0","0.0","1199.5"
"704","1982","8","Orissa","Dhenkanal","0.0","50.1","186.4","16.9","79.0","298.7","192.2","454.1","161.8","37.1","0.9","0.0","1477.2"
"704","1983","8","Orissa","Dhenkanal","0.0","64.5","69.1","57.4","77.4","256.6","216.7","430.7","458.3","95.3","0.0","0.0","1725.9"
"704","1984","8","Orissa","Dhenkanal","1.0","1.2","0.0","15.5","25.9","179.3","302.5","442.7","152.4","53.2","0.0","0.0","1173.7"
"704","1985","8","Orissa","Dhenkanal","25.7","65.2","9.5","33.9","37.3","266.3","297.8","439.4","319.1","240.3","0.0","0.0","1734.5"
"704","1986","8","Orissa","Dhenkanal","23.7","8.6","14.3","67.7","134.6","315.0","420.5","314.7","195.6","128.2","57.8","15.1","1695.6"
"704","1987","8","Orissa","Dhenkanal","0.5","0.3","5.3","23.7","41.8","153.9","423.6","228.9","115.9","57.7","110.7","0.6","1162.8"
"704","1988","8","Orissa","Dhenkanal","0.0","42.4","29.5","85.3","50.9","281.5","316.5","298.0","339.2","72.8","1.7","0.0","1517.7"
"704","1989","8","Orissa","Dhenkanal","0.0","0.0","0.3","5.1","110.5","296.9","336.9","369.1","223.7","29.9","0.0","0.0","1372.4"
"704","1990","8","Orissa","Dhenkanal","0.0","37.1","94.5","73.0","112.2","256.8","232.9","374.7","188.5","221.7","159.7","0.1","1751.2"
"704","1991","8","Orissa","Dhenkanal","8.5","0.3","20.8","27.4","38.3","177.2","480.4","505.3","161.2","80.0","57.0","20.7","1577.1"
"704","1992","8","Orissa","Dhenkanal","8.7","17.5","0.3","13.1","66.7","117.5","427.4","353.6","205.9","54.8","0.0","0.0","1265.5"
"704","1993","8","Orissa","Dhenkanal","0.0","0.0","0.0","50.0","63.7","261.5","370.6","331.9","301.7","148.3","0.0","0.0","1527.7"
"704","1994","8","Orissa","Dhenkanal","0.5","22.7","0.2","80.5","49.4","316.8","393.9","497.2","248.3","83.6","2.9","0.0","1696.0"
"704","1995","8","Orissa","Dhenkanal","43.6","32.3","18.4","10.4","416.9","141.1","239.6","286.5","243.4","130.4","159.2","0.0","1721.8"
"704","1996","8","Orissa","Dhenkanal","6.5","0.0","0.0","36.4","39.0","316.9","234.6","243.7","95.4","38.0","9.4","0.0","1019.9"
"704","1997","8","Orissa","Dhenkanal","13.1","2.4","38.0","114.8","48.2","240.7","297.6","497.7","254.3","14.3","1.4","58.5","1581.0"
"704","1998","8","Orissa","Dhenkanal","0.0","15.5","51.9","66.4","42.8","252.1","313.4","247.4","234.0","85.6","34.1","0.0","1343.2"
"704","1999","8","Orissa","Dhenkanal","0.0","0.0","0.0","0.0","128.1","193.3","210.0","343.6","216.8","435.8","14.9","0.0","1542.5"
"704","2000","8","Orissa","Dhenkanal","0.0","21.5","0.0","18.3","78.4","161.4","223.6","337.5","131.0","34.4","5.3","0.0","1011.4"
"704","2001","8","Orissa","Dhenkanal","0.0","0.0","53.4","7.6","51.2","200.3","654.0","405.9","118.1","126.9","9.0","0.0","1626.4"
"704","2002","8","Orissa","Dhenkanal","12.8","0.0","6.1","28.7","104.7","208.7","143.1","323.4","165.3","22.8","4.9","0.0","1020.5"
"704","2003","8","Orissa","Dhenkanal","0.0","11.6","0.0","12.7","28.1","196.1","324.1","415.4","249.3","333.4","8.1","12.8","1591.6"
"704","2004","8","Orissa","Dhenkanal","3.1","17.9","11.4","30.8","23.1","145.2","331.4","226.4","113.8","143.3","0.0","0.0","1046.4"
"704","2005","8","Orissa","Dhenkanal","22.7","0.0","30.3","15.1","63.2","201.4","678.6","157.2","313.3","251.0","8.4","0.0","1741.2"
"704","2006","8","Orissa","Dhenkanal","0.0","0.0","31.0","27.3","95.6","140.0","273.1","503.4","273.1","34.0","7.1","0.0","1384.6"
"704","2007","8","Orissa","Dhenkanal","0.0","22.4","1.7","6.2","44.4","248.5","241.0","266.8","413.9","39.2","5.9","0.0","1290.0"
"704","2008","8","Orissa","Dhenkanal","73.0","4.0","8.5","16.7","56.8","301.7","275.0","346.9","327.8","18.3","0.0","0.0","1428.7"
"704","2009","8","Orissa","Dhenkanal","0.0","0.0","3.8","0.1","91.6","52.2","761.9","246.8","146.2","164.1","0.0","0.0","1466.7"
"704","2010","8","Orissa","Dhenkanal","0.0","0.0","9.1","14.9","118.3","187.3","212.1","226.6","185.6","121.4","9.5","42.8","1127.6"
"704","2011","8","Orissa","Dhenkanal","11.6","32.5","0.3","28.5","115.9","274.3","167.2","399.0","423.4","36.6","0.0","0.0","1489.3"
"704","2012","8","Orissa","Dhenkanal","112.2","0.0","0.0","56.7","32.0","158.8","347.3","417.0","240.6","85.2","74.7","0.0","1524.5"
"704","2013","8","Orissa","Dhenkanal","1.5","2.5","0.0","45.6","54.2","255.8","416.7","142.4","246.4","454.9","0.0","0.0","1620.0"
"704","2014","8","Orissa","Dhenkanal","0.0","16.5","23.2","6.7","83.9","53.1","542.2","345.4","218.8","98.9","0.0","0.1","1388.8"
"704","2015","8","Orissa","Dhenkanal","11.4","0.0","2.4","71.3","40.9","157.4","354.9","265.1","141.4","29.4","0.0","23.2","1097.4"
"705","1966","8","Orissa","Ganjam","99.1","0.2","0.0","1.7","7.1","270.9","133.7","77.5","129.1","121.7","177.0","1.9","1019.9"
"705","1967","8","Orissa","Ganjam","79.9","0.0","49.0","40.8","9.1","96.7","192.9","187.9","140.4","47.4","1.4","3.5","849.0"
"705","1968","8","Orissa","Ganjam","113.2","8.2","20.9","12.1","4.5","70.1","344.5","66.9","419.4","698.2","221.0","0.0","1979.0"
"705","1969","8","Orissa","Ganjam","0.0","0.0","0.0","8.6","78.4","77.0","293.7","90.5","462.8","102.2","153.5","0.0","1266.7"
"705","1970","8","Orissa","Ganjam","4.2","68.6","35.5","34.4","40.0","251.9","109.1","267.2","154.0","88.8","6.5","0.0","1060.1"
"705","1971","8","Orissa","Ganjam","10.6","60.5","6.1","75.2","54.9","269.2","138.6","289.9","128.0","300.1","0.0","0.0","1333.0"
"705","1972","8","Orissa","Ganjam","0.0","14.7","0.0","14.1","9.3","49.2","99.5","0.0","434.9","328.4","112.1","0.0","1062.2"
"705","1973","8","Orissa","Ganjam","0.0","0.0","42.1","8.8","91.7","81.4","229.6","250.3","175.2","196.0","26.5","49.7","1151.4"
"705","1974","8","Orissa","Ganjam","0.0","0.0","87.2","9.6","52.5","106.9","154.8","200.8","133.0","239.2","42.4","0.0","1026.4"
"705","1975","8","Orissa","Ganjam","0.1","13.6","97.6","0.7","12.3","158.7","125.1","224.5","276.5","229.7","58.9","0.0","1197.9"
"705","1976","8","Orissa","Ganjam","0.0","20.0","6.0","0.6","38.6","109.7","238.9","245.5","220.0","111.1","109.2","0.0","1099.6"
"705","1977","8","Orissa","Ganjam","4.2","0.6","8.3","41.0","104.5","61.7","248.6","150.8","304.9","154.7","184.1","7.9","1271.4"
"705","1978","8","Orissa","Ganjam","8.7","46.7","53.2","22.4","44.5","212.9","366.6","354.4","132.5","132.3","88.3","5.0","1467.4"
"705","1979","8","Orissa","Ganjam","0.0","4.7","0.6","5.2","53.7","227.1","249.4","147.9","183.7","58.1","34.5","6.4","971.4"
"705","1980","8","Orissa","Ganjam","0.0","0.0","8.3","23.1","48.6","201.8","308.6","298.6","287.8","256.3","14.1","14.0","1461.3"
"705","1981","8","Orissa","Ganjam","12.0","8.5","82.9","23.9","96.5","173.4","158.9","400.3","312.2","28.6","5.4","0.3","1302.9"
"705","1982","8","Orissa","Ganjam","0.6","51.0","125.9","60.1","34.5","143.5","228.6","284.3","127.7","52.1","14.0","0.0","1122.2"
"705","1983","8","Orissa","Ganjam","1.7","63.9","12.1","76.9","51.7","169.9","267.5","226.8","201.6","147.3","7.6","10.5","1237.6"
"705","1984","8","Orissa","Ganjam","1.7","6.5","3.6","67.6","28.8","146.8","266.9","171.7","138.6","33.4","0.0","0.1","865.6"
"705","1985","8","Orissa","Ganjam","37.6","61.2","16.7","27.0","45.0","208.6","191.1","244.9","357.5","272.6","2.5","0.0","1464.7"
"705","1986","8","Orissa","Ganjam","16.7","26.1","14.2","30.3","97.7","160.7","197.0","242.5","166.1","253.7","258.6","13.6","1477.1"
"705","1987","8","Orissa","Ganjam","17.4","0.0","26.9","61.7","36.6","101.6","153.5","145.9","109.1","172.9","261.2","1.2","1087.9"
"705","1988","8","Orissa","Ganjam","0.1","69.3","21.1","43.9","77.1","194.7","243.2","196.7","321.2","144.1","0.3","0.9","1312.5"
"705","1989","8","Orissa","Ganjam","0.0","0.0","19.5","4.9","39.8","276.3","220.8","345.8","169.3","28.8","0.0","5.0","1110.2"
"705","1990","8","Orissa","Ganjam","0.0","103.6","115.4","27.6","273.8","184.4","119.6","316.7","204.9","269.8","298.5","0.1","1914.4"
"705","1991","8","Orissa","Ganjam","25.4","7.4","16.7","32.5","35.4","159.3","422.3","242.2","282.9","109.0","78.5","0.3","1411.9"
"705","1992","8","Orissa","Ganjam","9.7","20.5","1.5","9.6","77.8","186.9","353.4","266.2","169.2","195.1","36.6","0.0","1326.5"
"705","1993","8","Orissa","Ganjam","0.0","0.0","11.8","45.7","83.3","185.9","244.0","218.1","186.3","157.6","23.2","0.0","1155.9"
"705","1994","8","Orissa","Ganjam","0.0","30.6","4.2","53.0","45.8","86.5","250.9","306.8","267.7","138.5","29.3","0.0","1213.3"
"705","1995","8","Orissa","Ganjam","39.8","2.7","25.5","23.1","590.6","93.5","191.7","344.3","162.2","348.9","108.2","0.0","1930.5"
"705","1996","8","Orissa","Ganjam","6.9","12.4","5.3","28.2","20.7","216.5","116.7","230.4","115.6","107.7","10.9","0.0","871.3"
"705","1997","8","Orissa","Ganjam","7.8","3.3","28.9","62.7","25.2","104.4","199.8","393.6","275.4","38.8","3.8","77.7","1221.4"
"705","1998","8","Orissa","Ganjam","2.5","67.4","74.6","37.5","30.5","169.2","233.6","165.1","192.1","226.6","175.2","0.0","1374.3"
"705","1999","8","Orissa","Ganjam","0.0","0.0","0.0","0.0","79.9","151.0","163.4","169.2","160.7","440.6","67.8","0.0","1232.6"
"705","2000","8","Orissa","Ganjam","0.0","61.6","0.0","16.4","72.0","231.4","172.5","283.4","89.6","63.3","0.0","0.0","990.2"
"705","2001","8","Orissa","Ganjam","0.0","1.4","62.0","39.0","63.0","335.0","178.5","245.7","149.0","175.5","127.6","0.0","1376.7"
"705","2002","8","Orissa","Ganjam","16.5","0.1","6.1","36.7","90.6","111.6","152.9","256.2","142.0","137.0","2.5","0.0","952.2"
"705","2003","8","Orissa","Ganjam","0.0","19.7","3.2","12.7","25.5","68.0","250.2","309.0","165.0","499.3","2.6","41.3","1396.5"
"705","2004","8","Orissa","Ganjam","8.3","19.2","9.7","85.3","16.0","84.0","261.2","173.4","118.6","203.7","0.0","0.0","979.4"
"705","2005","8","Orissa","Ganjam","31.5","0.0","30.3","27.1","25.9","97.9","232.5","163.2","440.3","271.6","38.8","0.0","1359.1"
"705","2006","8","Orissa","Ganjam","0.0","0.0","52.8","24.4","96.6","192.3","384.0","379.8","272.5","45.3","34.9","0.0","1482.6"
"705","2007","8","Orissa","Ganjam","0.0","32.1","20.7","7.6","81.0","270.2","118.9","317.7","352.2","83.0","1.2","0.0","1284.6"
"705","2008","8","Orissa","Ganjam","3.8","11.6","21.5","19.4","61.9","192.3","225.6","275.0","303.4","27.5","19.9","0.0","1161.9"
"705","2009","8","Orissa","Ganjam","0.0","0.0","8.6","7.3","81.1","99.5","476.9","207.1","129.0","164.8","0.0","0.0","1174.3"
"705","2010","8","Orissa","Ganjam","59.9","0.0","0.0","0.0","121.5","169.1","134.8","350.0","198.9","233.3","136.2","73.1","1476.8"
"705","2011","8","Orissa","Ganjam","2.2","19.1","0.2","56.8","63.1","112.8","176.9","298.9","150.0","33.6","0.0","0.2","913.8"
"705","2012","8","Orissa","Ganjam","53.2","1.0","0.6","57.0","36.9","88.6","291.8","229.2","183.6","80.9","273.1","0.0","1295.9"
"705","2013","8","Orissa","Ganjam","0.1","8.1","0.5","63.7","15.7","206.2","320.4","160.2","272.1","772.0","2.3","0.0","1821.3"
"705","2014","8","Orissa","Ganjam","0.0","3.2","33.6","12.2","79.6","55.0","360.9","287.7","321.9","174.9","0.0","4.2","1333.2"
"705","2015","8","Orissa","Ganjam","42.8","1.4","15.6","50.4","7.5","186.2","148.1","166.0","303.6","41.3","30.9","22.3","1016.1"
"706","1967","8","Orissa","Kalahandi","62.5","0.0","196.8","81.7","6.3","639.7","501.7","373.9","380.5","0.0","0.0","9.8","2252.7"
"706","1969","8","Orissa","Kalahandi","0.0","0.0","0.0","27.1","53.0","142.6","433.0","252.8","158.6","0.0","13.2","0.0","1080.3"
"706","1970","8","Orissa","Kalahandi","7.1","1.3","24.4","18.1","24.1","209.1","413.3","605.7","244.4","11.4","0.0","0.0","1559.0"
"706","1971","8","Orissa","Kalahandi","15.6","13.5","0.0","54.5","48.8","390.1","258.0","322.5","158.2","103.8","0.0","0.0","1365.0"
"706","1972","8","Orissa","Kalahandi","0.0","48.7","21.4","0.0","0.0","0.0","289.2","286.3","0.0","30.8","89.3","0.0","765.7"
"706","1973","8","Orissa","Kalahandi","0.0","0.9","12.1","16.3","16.5","136.2","894.8","437.4","112.6","181.1","11.4","0.0","1819.2"
"706","1974","8","Orissa","Kalahandi","0.0","0.0","13.6","1.1","28.2","141.9","174.6","301.2","82.9","57.9","6.7","0.0","808.2"
"706","1975","8","Orissa","Kalahandi","0.0","13.8","2.7","7.8","1.7","222.5","249.7","338.1","191.0","123.2","7.6","0.0","1158.0"
"706","1976","8","Orissa","Kalahandi","0.0","2.2","0.5","11.1","35.0","141.9","563.4","558.2","145.8","20.9","26.2","0.0","1505.2"
"706","1977","8","Orissa","Kalahandi","0.2","3.3","4.0","36.7","70.3","120.7","542.9","382.1","402.4","7.3","0.0","0.0","1569.9"
"706","1978","8","Orissa","Kalahandi","4.5","33.1","19.0","16.1","17.0","169.9","364.8","806.0","170.8","23.6","36.8","0.0","1661.8"
"706","1979","8","Orissa","Kalahandi","1.7","9.3","1.4","4.2","0.9","321.5","252.1","239.0","130.7","49.8","0.0","1.2","1011.6"
"706","1980","8","Orissa","Kalahandi","0.0","0.6","21.6","16.2","52.9","369.9","461.3","184.8","470.5","36.6","0.0","0.0","1614.4"
"706","1981","8","Orissa","Kalahandi","90.3","3.2","214.3","33.0","56.6","119.2","147.1","571.6","246.5","10.8","0.0","0.0","1492.7"
"706","1982","8","Orissa","Kalahandi","0.0","21.5","45.8","34.8","3.0","170.9","237.6","460.9","111.3","20.4","1.8","0.0","1107.8"
"706","1983","8","Orissa","Kalahandi","0.0","39.5","3.9","39.4","67.4","136.7","292.8","287.8","211.8","37.3","0.0","0.2","1116.9"
"706","1984","8","Orissa","Kalahandi","2.9","6.1","0.0","56.6","15.8","449.1","395.1","324.3","121.4","17.3","0.0","0.0","1388.5"
"706","1985","8","Orissa","Kalahandi","25.6","11.4","1.5","0.4","24.5","249.7","317.4","526.2","423.0","109.3","0.0","0.0","1688.9"
"706","1986","8","Orissa","Kalahandi","18.9","18.8","4.3","53.0","29.9","450.4","289.8","241.5","102.6","47.6","6.0","4.7","1267.6"
"706","1987","8","Orissa","Kalahandi","11.4","0.0","12.0","8.1","42.8","107.1","251.5","172.6","190.6","64.8","42.5","0.0","903.3"
"706","1988","8","Orissa","Kalahandi","0.0","33.2","6.5","36.5","13.2","184.6","219.0","161.1","194.8","40.4","0.0","0.0","889.1"
"706","1989","8","Orissa","Kalahandi","0.0","0.0","5.8","2.4","26.2","333.6","183.1","297.9","153.0","14.3","0.0","10.1","1026.4"
"706","1990","8","Orissa","Kalahandi","0.0","33.3","49.3","45.2","184.3","274.9","390.9","461.0","318.3","419.4","71.1","0.0","2247.7"
